ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29637,43,technician,married,secondary,no,473,yes,no,cellular,3,feb,148,3,211,5,failure,no
29639,52,retired,married,secondary,no,411,yes,no,cellular,3,feb,180,3,200,10,other,no
29643,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no
29648,47,blue-collar,married,secondary,no,-346,yes,yes,telephone,3,feb,137,2,253,2,other,no
29652,34,technician,single,tertiary,no,586,yes,no,cellular,3,feb,43,5,263,2,failure,no
29660,32,management,married,tertiary,no,272,yes,no,cellular,3,feb,188,4,209,1,failure,no
29661,58,technician,married,secondary,no,629,yes,no,cellular,3,feb,193,3,265,2,failure,no
29663,34,technician,married,tertiary,no,823,no,no,cellular,3,feb,178,3,161,5,other,no
29664,33,admin.,single,secondary,no,901,no,no,cellular,3,feb,18,5,6,3,other,no
29666,48,technician,married,tertiary,no,2,no,no,cellular,3,feb,165,5,6,3,other,no
29667,58,self-employed,married,secondary,no,0,yes,no,telephone,3,feb,702,3,264,9,failure,no
29670,56,management,married,tertiary,no,2366,yes,yes,cellular,3,feb,538,2,188,4,failure,no
29671,54,management,married,tertiary,no,1460,no,yes,cellular,3,feb,341,3,202,7,other,no
29672,29,technician,married,secondary,no,655,yes,no,cellular,3,feb,225,3,270,2,failure,no
29674,42,admin.,single,secondary,no,400,yes,no,cellular,3,feb,198,5,244,6,failure,no
29676,48,management,single,tertiary,no,460,yes,no,cellular,3,feb,91,3,264,2,other,no
29677,58,management,single,tertiary,no,1387,yes,no,telephone,3,feb,140,6,6,6,other,no
29678,32,services,divorced,secondary,no,41,yes,no,cellular,3,feb,251,4,187,11,other,no
29679,42,technician,married,tertiary,no,725,yes,yes,telephone,3,feb,124,3,252,3,failure,no
29682,60,retired,single,tertiary,no,305,yes,no,cellular,3,feb,137,5,211,3,other,no
29687,56,blue-collar,married,primary,no,284,no,yes,telephone,3,feb,124,4,204,4,failure,no
29689,41,management,divorced,tertiary,no,-78,yes,no,cellular,3,feb,69,4,252,4,failure,no
29692,59,technician,married,secondary,no,1866,no,no,telephone,3,feb,288,2,215,1,other,no
29693,50,technician,married,secondary,no,103,yes,no,cellular,3,feb,109,4,267,6,failure,no
29695,30,technician,single,secondary,no,62,yes,no,telephone,3,feb,678,2,252,1,other,no
29697,33,management,single,tertiary,no,191,no,yes,cellular,3,feb,678,4,209,1,failure,no
29699,40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,267,4,270,3,other,no
29701,55,unemployed,divorced,primary,no,-53,no,no,telephone,3,feb,225,4,6,3,other,no
29705,53,blue-collar,married,primary,no,-211,yes,yes,cellular,3,feb,195,6,251,2,failure,no
29707,41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,195,4,251,4,failure,no
29710,46,blue-collar,married,secondary,no,4007,no,no,cellular,3,feb,380,5,217,5,other,no
29711,55,blue-collar,married,primary,no,781,yes,no,cellular,3,feb,112,3,270,2,failure,no
29712,54,admin.,single,secondary,no,1178,yes,no,telephone,3,feb,41,6,264,2,failure,no
29713,55,management,single,tertiary,no,-350,no,no,telephone,3,feb,87,4,6,1,other,no
29715,45,technician,married,secondary,no,366,no,yes,cellular,3,feb,235,2,169,12,failure,no
29720,32,technician,single,tertiary,no,47,yes,no,cellular,3,feb,693,7,204,3,failure,no
29724,31,management,married,tertiary,no,302,yes,yes,cellular,4,feb,181,1,257,1,failure,no
29730,59,retired,married,tertiary,no,941,no,yes,cellular,4,feb,231,1,210,1,failure,no
29732,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,no
29738,60,technician,married,primary,no,4243,yes,no,cellular,4,feb,387,1,251,1,failure,no
29740,54,management,married,tertiary,no,195,no,yes,cellular,4,feb,47,1,265,6,other,no
29741,36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure,no
29743,44,self-employed,married,primary,no,414,yes,no,cellular,4,feb,138,1,272,2,other,no
29744,38,entrepreneur,married,secondary,no,351,yes,no,cellular,4,feb,112,1,244,3,failure,no
29748,40,services,married,secondary,no,1674,yes,yes,cellular,4,feb,144,1,274,2,other,no
29752,52,admin.,married,primary,no,2281,yes,yes,telephone,4,feb,82,1,244,1,failure,no
29758,27,technician,single,secondary,no,-437,no,no,cellular,4,feb,352,1,216,2,other,no
29762,38,admin.,divorced,secondary,no,308,yes,no,cellular,4,feb,197,1,274,1,failure,no
29765,35,student,single,tertiary,no,7,yes,no,telephone,4,feb,72,2,247,1,other,no
29766,42,self-employed,married,secondary,no,240,yes,no,cellular,4,feb,183,1,189,16,other,no
29768,39,services,married,secondary,no,105,no,no,cellular,4,feb,137,1,189,2,failure,no
29769,47,blue-collar,married,secondary,no,243,yes,no,cellular,4,feb,220,1,246,4,failure,no
29774,38,admin.,single,secondary,no,221,yes,no,cellular,4,feb,93,2,274,2,failure,no
29775,36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no
29778,41,blue-collar,married,primary,no,201,yes,no,cellular,4,feb,69,1,1,1,success,no
29779,43,admin.,married,primary,no,392,yes,yes,cellular,4,feb,110,1,208,2,failure,no
29781,33,technician,married,secondary,no,0,yes,no,cellular,4,feb,56,1,274,2,failure,no
29782,28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure,yes
29784,36,blue-collar,single,secondary,no,376,yes,yes,cellular,4,feb,180,1,274,3,failure,no
29785,46,blue-collar,married,secondary,no,345,yes,yes,telephone,4,feb,86,1,259,3,other,no
29789,45,blue-collar,married,secondary,no,28,no,yes,cellular,4,feb,215,1,222,1,other,no
29803,37,admin.,divorced,secondary,no,496,no,no,cellular,4,feb,118,4,272,3,failure,no
29806,38,unemployed,single,secondary,no,2470,yes,no,cellular,4,feb,131,1,230,1,other,no
29810,37,services,married,secondary,no,895,yes,yes,cellular,4,feb,219,2,245,1,failure,no
29812,51,technician,married,secondary,no,2,yes,yes,cellular,4,feb,71,1,205,3,failure,no
29813,59,unemployed,married,secondary,no,4497,yes,no,cellular,4,feb,213,1,251,1,failure,no
29818,56,technician,married,primary,no,284,no,no,cellular,4,feb,177,1,197,9,failure,no
29824,28,technician,single,secondary,no,34,yes,no,cellular,4,feb,16,6,268,4,failure,no
29833,57,retired,married,primary,no,-464,yes,no,cellular,4,feb,75,1,190,6,failure,no
29835,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
29843,39,management,divorced,tertiary,no,-980,yes,no,cellular,4,feb,52,2,260,1,failure,no
29845,58,retired,single,secondary,no,1640,no,yes,cellular,4,feb,72,6,274,4,failure,no
29847,30,technician,single,tertiary,no,405,yes,no,cellular,4,feb,128,1,274,1,failure,no
29848,33,blue-collar,married,secondary,no,19,yes,no,cellular,4,feb,56,1,271,1,other,no
29854,38,entrepreneur,married,tertiary,no,227,yes,no,cellular,4,feb,89,1,209,1,failure,no
29867,37,services,single,secondary,no,342,yes,no,cellular,4,feb,127,1,273,1,failure,no
29868,26,services,married,secondary,no,44,yes,yes,cellular,4,feb,193,2,237,20,other,no
29879,42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,failure,no
29881,58,management,married,tertiary,no,2142,yes,no,cellular,4,feb,41,2,274,3,failure,no
29883,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
29889,33,blue-collar,married,primary,no,158,yes,no,cellular,4,feb,110,1,264,4,failure,no
29894,52,self-employed,married,secondary,no,371,yes,no,telephone,4,feb,50,1,208,1,other,no
29895,32,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579,1,246,4,failure,yes
29898,31,management,married,tertiary,no,141,yes,no,cellular,4,feb,572,2,238,7,other,yes
29901,47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,other,no
29903,41,blue-collar,divorced,primary,no,548,yes,yes,cellular,4,feb,149,1,250,1,failure,no
29906,45,entrepreneur,married,secondary,no,242,no,yes,cellular,4,feb,510,1,198,4,failure,no
29909,32,blue-collar,single,primary,no,354,no,no,cellular,4,feb,239,1,196,8,failure,no
29917,43,blue-collar,married,primary,no,223,yes,no,cellular,4,feb,112,2,204,2,other,no
29926,54,retired,divorced,secondary,yes,-200,no,yes,cellular,4,feb,71,1,243,1,failure,no
29927,45,blue-collar,married,secondary,no,1778,yes,no,cellular,4,feb,41,1,251,5,failure,no
29928,46,technician,married,secondary,no,388,no,no,cellular,4,feb,6,9,7,1,other,no
29929,39,management,married,secondary,no,794,yes,no,cellular,4,feb,71,1,243,3,failure,no
29932,45,admin.,married,secondary,no,985,yes,no,telephone,4,feb,156,1,267,1,failure,no
29934,41,self-employed,single,tertiary,no,-94,yes,no,cellular,4,feb,1164,1,203,1,failure,yes
29942,43,services,divorced,secondary,no,372,yes,yes,cellular,4,feb,618,2,274,2,failure,no
29950,28,admin.,married,secondary,no,568,yes,no,cellular,4,feb,11,6,252,4,other,no
29951,54,management,married,tertiary,no,7249,yes,yes,cellular,4,feb,102,2,77,1,failure,no
29954,37,blue-collar,married,primary,no,175,yes,yes,cellular,4,feb,430,2,272,3,other,no
29958,33,management,single,tertiary,no,641,yes,no,cellular,4,feb,147,1,253,7,other,no
29960,34,technician,married,secondary,no,272,yes,no,cellular,4,feb,287,1,201,2,failure,no
29965,50,admin.,single,secondary,no,167,no,yes,cellular,4,feb,346,2,191,3,failure,no
29969,51,blue-collar,married,primary,no,362,yes,no,cellular,4,feb,108,4,272,2,failure,no
29971,30,management,single,tertiary,no,222,no,yes,cellular,4,feb,111,1,204,2,other,no
29974,43,admin.,single,secondary,no,6,no,no,cellular,4,feb,58,1,264,1,failure,no
29977,42,admin.,married,secondary,no,1133,yes,no,cellular,4,feb,161,4,212,3,failure,no
29981,32,blue-collar,married,secondary,no,557,yes,yes,cellular,4,feb,210,2,253,1,failure,no
29989,33,blue-collar,married,secondary,no,-241,yes,yes,cellular,4,feb,117,1,253,1,failure,no
29994,28,services,single,secondary,no,458,no,no,cellular,4,feb,112,4,201,3,failure,no
29999,40,unemployed,divorced,secondary,no,6322,no,no,cellular,4,feb,459,1,272,1,failure,no
30004,46,blue-collar,single,secondary,no,374,no,yes,cellular,4,feb,23,5,7,2,other,no
30006,59,blue-collar,married,primary,no,616,no,no,cellular,4,feb,253,3,215,2,other,no
30012,32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,429,1,201,1,failure,no
30015,37,admin.,single,primary,no,91,yes,no,cellular,4,feb,283,2,273,2,failure,no
30016,44,blue-collar,divorced,secondary,no,272,yes,no,cellular,4,feb,219,4,205,2,failure,no
30017,41,blue-collar,married,secondary,no,1245,yes,no,cellular,4,feb,123,1,271,1,failure,no
30027,52,technician,married,secondary,no,463,yes,no,cellular,4,feb,132,6,267,5,failure,no
30030,34,services,married,secondary,no,382,yes,yes,cellular,4,feb,494,2,198,7,failure,no
30033,49,technician,married,tertiary,no,196,no,no,cellular,4,feb,9,7,163,24,other,no
30038,36,technician,married,secondary,no,627,no,yes,cellular,4,feb,146,3,244,1,other,no
30039,53,entrepreneur,married,secondary,no,230,yes,no,cellular,4,feb,56,2,250,1,other,no
30042,53,blue-collar,divorced,primary,no,255,yes,no,cellular,4,feb,134,2,272,2,failure,no
30050,34,self-employed,married,secondary,no,47,no,no,cellular,4,feb,362,2,169,2,failure,no
30051,32,blue-collar,married,primary,no,651,yes,no,cellular,4,feb,628,2,267,2,failure,no
30055,56,management,married,primary,no,199,yes,yes,cellular,4,feb,331,2,209,1,failure,no
30056,33,admin.,single,secondary,no,304,no,yes,cellular,4,feb,160,2,212,2,other,no
30062,40,technician,married,secondary,no,694,yes,no,cellular,4,feb,97,4,196,5,failure,no
30070,29,admin.,married,secondary,no,0,yes,yes,cellular,4,feb,376,2,229,3,other,no
30073,43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539,8,204,5,failure,no
30075,50,management,married,tertiary,no,3284,yes,no,cellular,4,feb,195,2,271,3,failure,no
30078,56,management,married,tertiary,no,856,yes,yes,cellular,4,feb,70,4,7,7,other,no
30079,55,technician,married,primary,no,818,yes,no,cellular,4,feb,185,2,247,3,other,no
30081,30,services,married,secondary,no,357,yes,no,cellular,4,feb,215,3,253,4,failure,no
30083,31,technician,single,primary,no,449,yes,no,cellular,4,feb,140,4,252,1,failure,no
30088,38,self-employed,married,secondary,no,1029,yes,no,cellular,4,feb,206,3,223,1,other,no
30092,49,blue-collar,married,secondary,no,171,no,no,cellular,4,feb,19,3,175,2,other,no
30094,54,management,divorced,tertiary,no,427,yes,yes,cellular,4,feb,85,2,231,2,other,no
30095,58,entrepreneur,married,tertiary,no,0,yes,yes,cellular,4,feb,304,2,229,2,failure,no
30096,60,retired,married,secondary,no,2516,yes,yes,cellular,4,feb,279,3,266,1,failure,no
30097,33,management,single,tertiary,no,1240,yes,no,cellular,4,feb,505,2,260,1,other,no
30098,27,blue-collar,married,secondary,no,1600,yes,no,cellular,4,feb,603,2,259,1,failure,no
30100,32,entrepreneur,single,primary,no,1770,no,yes,cellular,4,feb,206,2,188,6,failure,no
30104,29,admin.,single,secondary,no,260,yes,no,cellular,4,feb,453,2,273,2,failure,no
30109,45,blue-collar,married,primary,no,412,yes,no,telephone,4,feb,45,5,265,13,failure,no
30110,32,management,single,tertiary,no,156,yes,no,cellular,4,feb,82,2,246,6,failure,no
30115,27,services,married,secondary,no,199,no,no,cellular,4,feb,108,2,195,6,failure,no
30119,53,blue-collar,married,primary,no,805,yes,yes,telephone,4,feb,136,7,268,2,other,no
30121,37,management,married,tertiary,no,1639,yes,no,cellular,4,feb,207,3,272,3,other,no
30122,47,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,147,2,264,4,other,no
30123,31,services,single,secondary,no,122,yes,no,cellular,4,feb,157,4,268,2,failure,no
30125,32,blue-collar,married,secondary,no,557,no,no,cellular,4,feb,388,3,272,1,other,no
30126,48,admin.,divorced,secondary,no,955,yes,no,cellular,4,feb,108,2,265,3,other,no
30127,32,self-employed,married,tertiary,no,322,yes,no,cellular,4,feb,192,2,272,1,failure,no
30130,45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,no
30133,56,management,married,tertiary,no,-762,yes,yes,cellular,4,feb,19,10,7,5,other,no
30137,53,management,divorced,secondary,no,1355,no,yes,cellular,4,feb,447,2,196,8,other,no
30138,28,admin.,single,secondary,no,392,yes,yes,cellular,4,feb,214,2,259,2,failure,no
30143,45,self-employed,divorced,secondary,no,1966,yes,no,cellular,4,feb,76,2,204,3,other,no
30145,32,management,married,tertiary,no,1230,yes,no,cellular,4,feb,35,3,253,4,failure,no
30156,44,management,divorced,primary,no,641,yes,no,cellular,5,feb,79,2,269,3,other,no
30158,41,technician,married,secondary,no,-329,no,no,telephone,5,feb,13,8,238,9,other,no
30159,36,student,single,secondary,no,904,no,no,telephone,5,feb,36,9,8,13,other,no
30160,31,management,divorced,tertiary,no,106,yes,no,cellular,5,feb,67,2,202,1,failure,no
30165,33,management,married,secondary,no,165,yes,no,telephone,5,feb,126,3,258,15,other,no
30170,27,blue-collar,married,secondary,no,245,yes,no,cellular,5,feb,7,7,255,11,failure,no
30174,46,management,married,tertiary,no,-191,yes,no,cellular,5,feb,674,3,202,3,failure,no
30180,58,management,married,secondary,no,-382,no,no,telephone,5,feb,398,4,189,12,success,no
30184,41,admin.,divorced,secondary,no,4,yes,no,cellular,5,feb,232,1,211,1,failure,no
30187,37,management,divorced,tertiary,no,132,yes,no,cellular,5,feb,175,5,253,1,other,no
30189,54,blue-collar,married,secondary,no,844,no,no,telephone,5,feb,8,7,189,18,other,no
30197,50,admin.,divorced,secondary,no,381,no,no,cellular,5,feb,519,1,212,2,other,no
30198,29,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,16,9,253,1,failure,no
30199,31,student,single,secondary,no,334,yes,no,cellular,5,feb,195,4,233,2,other,no
30200,35,services,divorced,secondary,no,440,yes,no,cellular,5,feb,103,1,248,1,failure,no
30201,35,management,divorced,tertiary,no,500,yes,no,cellular,5,feb,177,1,252,1,failure,no
30202,33,management,married,tertiary,no,741,no,no,cellular,5,feb,283,1,260,1,failure,no
30204,34,technician,married,secondary,no,1072,no,yes,cellular,5,feb,136,1,252,2,failure,no
30206,45,retired,married,secondary,no,900,yes,no,cellular,5,feb,508,4,266,4,other,no
30208,32,services,married,secondary,no,1066,yes,no,cellular,5,feb,150,1,262,9,failure,no
30209,44,blue-collar,married,secondary,no,794,yes,no,cellular,5,feb,342,1,252,1,other,no
30212,39,technician,married,secondary,no,994,no,no,cellular,5,feb,221,1,241,1,failure,no
30216,47,blue-collar,divorced,secondary,no,1815,yes,no,cellular,5,feb,105,1,253,4,failure,no
30217,29,admin.,married,secondary,no,503,no,yes,cellular,5,feb,433,1,199,2,failure,no
30223,27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,197,1,199,3,failure,no
30227,33,management,single,tertiary,no,1410,yes,no,cellular,5,feb,8,1,254,5,failure,no
30228,59,blue-collar,married,primary,no,99,yes,no,cellular,5,feb,43,1,261,3,failure,no
30233,33,entrepreneur,divorced,primary,no,596,no,yes,cellular,5,feb,308,1,213,1,other,no
30235,30,blue-collar,single,secondary,no,144,yes,no,cellular,5,feb,259,1,260,3,failure,no
30237,32,technician,married,secondary,no,3322,yes,no,cellular,5,feb,588,2,175,2,failure,no
30242,29,services,married,primary,no,549,yes,no,cellular,5,feb,205,1,245,2,failure,no
30245,31,technician,single,tertiary,no,1109,no,no,cellular,5,feb,642,1,167,2,failure,yes
30253,33,management,single,tertiary,no,7114,yes,no,cellular,5,feb,271,2,233,3,other,no
30256,29,blue-collar,divorced,secondary,no,302,yes,no,cellular,5,feb,116,1,192,8,other,no
30259,42,blue-collar,single,primary,no,1628,yes,no,cellular,5,feb,119,1,195,8,success,no
30263,34,blue-collar,married,secondary,no,563,no,yes,cellular,5,feb,384,1,2,2,failure,no
30271,26,blue-collar,married,secondary,no,624,yes,no,cellular,5,feb,188,1,247,4,other,no
30273,30,blue-collar,single,primary,no,105,yes,no,cellular,5,feb,131,1,265,1,failure,no
30274,32,admin.,single,secondary,no,642,yes,no,cellular,5,feb,52,1,253,2,failure,no
30276,30,management,single,secondary,no,293,yes,no,cellular,5,feb,232,1,253,2,failure,no
30284,54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,5,feb,85,7,196,3,failure,no
30286,55,retired,married,secondary,no,529,yes,no,cellular,5,feb,33,4,8,3,other,no
30300,26,entrepreneur,single,secondary,no,101,yes,no,cellular,5,feb,810,1,268,1,failure,yes
30304,41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,no
30312,41,management,married,tertiary,no,13874,no,no,cellular,5,feb,255,1,234,2,other,no
30313,26,services,single,secondary,no,598,yes,no,cellular,5,feb,401,2,272,1,other,no
30317,35,management,married,tertiary,no,1557,yes,yes,cellular,5,feb,225,1,268,1,failure,no
30323,42,management,married,primary,no,-417,yes,no,cellular,5,feb,81,3,273,3,failure,no
30324,26,entrepreneur,single,tertiary,no,725,no,no,cellular,5,feb,1916,2,189,29,other,yes
30333,39,self-employed,single,tertiary,no,917,yes,no,cellular,5,feb,161,2,258,1,failure,no
