path,root,phase,family,role,size_bytes,size_mb,mtime,rows_counted,n_columns,columns_preview,content_summary,question_answered,probable_origin,strong_ref_count,weak_ref_count,reference_examples,readable,read_error
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/assets/benchmark_validation/basic/area_chart_time_series/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
data/01_raw/churn/customer_churn_dataset-testing-master.csv,data,data_raw,raw_data_or_eda,entrada_de_pipeline_por_convencion,3282218,3.13,2026-05-27 18:35,64373,12,CustomerID | Age | Gender | Tenure | Usage Frequency | Support Calls | Payment Delay | Subscription Type | Contract Length | Total Spend | Last Interaction | Churn,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,0,0,,True,
data/01_raw/churn/customer_churn_dataset-training-master.csv,data,data_raw,raw_data_or_eda,entrada_de_pipeline_por_convencion,23448754,22.362,2026-05-27 18:35,440833,12,CustomerID | Age | Gender | Tenure | Usage Frequency | Support Calls | Payment Delay | Subscription Type | Contract Length | Total Spend | Last Interaction | Churn,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,0,0,,True,
data/01_raw/customer_churn.csv,data,data_raw,raw_data_or_eda,usada_directamente_por_ruta,30905509,29.474,2026-06-04 19:45,440832,12,CustomerID | Age | Gender | Tenure | Usage Frequency | Support Calls | Payment Delay | Subscription Type | Contract Length | Total Spend | Last Interaction | Churn,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,1,5,notebooks/fase2.ipynb | notebooks/fase1.ipynb | notebooks/fase3.ipynb | scripts/rebuild_fase1_notebook.py | scripts/rebuild_fase2_notebook.py | scripts/rebuild_fase3_notebook.py,True,
data/01_raw/madelon.csv,data,data_raw,raw_data_or_eda,usada_directamente_por_ruta,4011393,3.826,2026-06-04 19:45,2000,501,feat_0 | feat_1 | feat_2 | feat_3 | feat_4 | feat_5 | feat_6 | feat_7 | feat_8 | feat_9 | feat_10 | feat_11 | feat_12 | feat_13 | feat_14 | feat_15 | feat_16 | feat_17 | feat_18 | feat_19,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,1,5,notebooks/fase2.ipynb | notebooks/fase1.ipynb | notebooks/fase3.ipynb | scripts/rebuild_fase1_notebook.py | scripts/rebuild_fase2_notebook.py | scripts/rebuild_fase3_notebook.py,True,
data/01_raw/olive_oil.csv,data,data_raw,raw_data_or_eda,usada_directamente_por_ruta,29576,0.028,2026-06-04 19:45,572,12,id | target | Area | palmitic | palmitoleic | stearic | oleic | linoleic | linolenic | arachidic | eicosenoic | other,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,2,9,docs/decisions/fase4_olive_oil_formulations.md | notebooks/fase2.ipynb | docs/auditoria/hipotesis_cruzadas_tablas_figuras.md | docs/tfg_prequantum_worklog.md | notebooks/fase1.ipynb | notebooks/fase3.ipynb | notebooks/fase4.ipynb | scripts/rebuild_fase1_notebook.py,True,
data/01_raw/olive_oil/olive.csv,data,data_raw,raw_data_or_eda,entrada_de_pipeline_por_convencion,29574,0.028,2026-05-27 18:35,571,12,id | Region | Area | palmitic | palmitoleic | stearic | oleic | linoleic | linolenic | arachidic | eicosenoic | other,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,0,0,,True,
data/01_raw/olive_oil/olive.xlsx,data,data_raw,raw_data_or_eda,entrada_de_pipeline_por_convencion,35863,0.034,2026-05-27 18:35,,,,"Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,0,0,,True,
data/01_raw/olive_oil/olive_original.csv,data,data_raw,raw_data_or_eda,entrada_de_pipeline_por_convencion,29568,0.028,2026-05-27 18:35,572,2,",Region,Area,palmitic,palmitoleic,stearic,oleic,linoleic,linolenic,arac | idic,eicosenoic","Dataset/matriz de datos; variables, target o índices según fase.",Fuente original de datos.,Dataset fuente externo o descargado manualmente en data/01_raw/,0,0,,True,
data/processed/breast_cancer_wisconsin_processed.csv,data,data_processed,processed_data,usada_directamente_por_ruta,121355,0.116,2026-06-14 17:36,569,31,target | radius_mean | texture_mean | perimeter_mean | area_mean | smoothness_mean | compactness_mean | concavity_mean | concave_points_mean | symmetry_mean | fractal_dimension_mean | radius_se | texture_se | perimeter_se | area_se | smoothness_se | compactness_se | concavity_se | concave_points_se | symmetry_se,"Dataset/matriz de datos; variables, target o índices según fase.",Datos procesados listos para análisis.,Fase 2/preprocesado: versión procesada en data/processed/,2,0,notebooks/fase2.ipynb | results/reports/02_preprocessing/fase2_resumen_para_memoria.md,True,
data/processed/customer_churn_processed.csv,data,data_processed,processed_data,usada_directamente_por_ruta,20433755,19.487,2026-06-14 17:36,440832,11,age | gender | tenure | usage_frequency | support_calls | payment_delay | subscription_type | contract_length | total_spend | last_interaction | target,"Dataset/matriz de datos; variables, target o índices según fase.",Datos procesados listos para análisis.,Fase 2/preprocesado: versión procesada en data/processed/,2,0,notebooks/fase2.ipynb | results/reports/02_preprocessing/fase2_resumen_para_memoria.md,True,
data/processed/madelon_processed.csv,data,data_processed,processed_data,usada_directamente_por_ruta,4008392,3.823,2026-06-14 17:36,2000,501,feat_0 | feat_1 | feat_2 | feat_3 | feat_4 | feat_5 | feat_6 | feat_7 | feat_8 | feat_9 | feat_10 | feat_11 | feat_12 | feat_13 | feat_14 | feat_15 | feat_16 | feat_17 | feat_18 | feat_19,"Dataset/matriz de datos; variables, target o índices según fase.",Datos procesados listos para análisis.,Fase 2/preprocesado: versión procesada en data/processed/,2,0,notebooks/fase2.ipynb | results/reports/02_preprocessing/fase2_resumen_para_memoria.md,True,
data/processed/olive_oil_processed.csv,data,data_processed,processed_data,usada_directamente_por_ruta,21013,0.02,2026-06-14 17:36,572,11,target | area | palmitic | palmitoleic | stearic | oleic | linoleic | linolenic | arachidic | eicosenoic | other,"Dataset/matriz de datos; variables, target o índices según fase.",Datos procesados listos para análisis.,Fase 2/preprocesado: versión procesada en data/processed/,2,0,notebooks/fase2.ipynb | results/reports/02_preprocessing/fase2_resumen_para_memoria.md,True,
data/selected_features/breast_cancer_wisconsin/boruta/k_22/X_test_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,37715,0.036,2026-06-16 10:18,86,22,radius_mean | texture_mean | perimeter_mean | area_mean | smoothness_mean | compactness_mean | concavity_mean | concave_points_mean | radius_se | perimeter_se | area_se | concavity_se | radius_worst | texture_worst | perimeter_worst | area_worst | smoothness_worst | compactness_worst | concavity_worst | concave_points_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/boruta/k_22/X_train_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,173188,0.165,2026-06-16 10:18,398,22,radius_mean | texture_mean | perimeter_mean | area_mean | smoothness_mean | compactness_mean | concavity_mean | concave_points_mean | radius_se | perimeter_se | area_se | concavity_se | radius_worst | texture_worst | perimeter_worst | area_worst | smoothness_worst | compactness_worst | concavity_worst | concave_points_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/boruta/k_22/X_val_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,37297,0.036,2026-06-16 10:18,85,22,radius_mean | texture_mean | perimeter_mean | area_mean | smoothness_mean | compactness_mean | concavity_mean | concave_points_mean | radius_se | perimeter_se | area_se | concavity_se | radius_worst | texture_worst | perimeter_worst | area_worst | smoothness_worst | compactness_worst | concavity_worst | concave_points_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/boruta/k_22/X_validation_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,37297,0.036,2026-06-16 10:18,85,22,radius_mean | texture_mean | perimeter_mean | area_mean | smoothness_mean | compactness_mean | concavity_mean | concave_points_mean | radius_se | perimeter_se | area_se | concavity_se | radius_worst | texture_worst | perimeter_worst | area_worst | smoothness_worst | compactness_worst | concavity_worst | concave_points_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/boruta/k_22/selected_features.csv,data,data_selected_features,selected_feature_matrices,mencionada_por_nombre,397,0.0,2026-06-16 10:18,22,2,feature | rank,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,14,docs/auditoria/asignacion_csv_superfiguras.md | docs/auditoria/auditoria_tablas_para_figuras.md | docs/auditoria/hipotesis_cruzadas_tablas_figuras.md | docs/auditoria/protocolo_agentes_visualizaciones.md | notebooks/fase5.ipynb | notebooks/fase8.ipynb | notebooks/superfiguras_memoria.ipynb | notebooks/superfiguras_memoria.py,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_10/X_test_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,17168,0.016,2026-06-16 10:18,86,10,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_10/X_train_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,78639,0.075,2026-06-16 10:18,398,10,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_10/X_val_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,16935,0.016,2026-06-16 10:18,85,10,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_10/X_validation_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,16935,0.016,2026-06-16 10:18,85,10,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_10/selected_features.csv,data,data_selected_features,selected_feature_matrices,mencionada_por_nombre,183,0.0,2026-06-16 10:18,10,2,feature | rank,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,14,docs/auditoria/asignacion_csv_superfiguras.md | docs/auditoria/auditoria_tablas_para_figuras.md | docs/auditoria/hipotesis_cruzadas_tablas_figuras.md | docs/auditoria/protocolo_agentes_visualizaciones.md | notebooks/fase5.ipynb | notebooks/fase8.ipynb | notebooks/superfiguras_memoria.ipynb | notebooks/superfiguras_memoria.py,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_15/X_test_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,25773,0.025,2026-06-16 10:18,86,15,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst | compactness_mean | compactness_worst | radius_se | perimeter_se | area_se,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_15/X_train_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,118171,0.113,2026-06-16 10:18,398,15,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst | compactness_mean | compactness_worst | radius_se | perimeter_se | area_se,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_15/X_val_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,25444,0.024,2026-06-16 10:18,85,15,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst | compactness_mean | compactness_worst | radius_se | perimeter_se | area_se,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_15/X_validation_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,25444,0.024,2026-06-16 10:18,85,15,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst | compactness_mean | compactness_worst | radius_se | perimeter_se | area_se,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_15/selected_features.csv,data,data_selected_features,selected_feature_matrices,mencionada_por_nombre,264,0.0,2026-06-16 10:18,15,2,feature | rank,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,14,docs/auditoria/asignacion_csv_superfiguras.md | docs/auditoria/auditoria_tablas_para_figuras.md | docs/auditoria/hipotesis_cruzadas_tablas_figuras.md | docs/auditoria/protocolo_agentes_visualizaciones.md | notebooks/fase5.ipynb | notebooks/fase8.ipynb | notebooks/superfiguras_memoria.ipynb | notebooks/superfiguras_memoria.py,True,
data/selected_features/breast_cancer_wisconsin/f_classif/k_20/X_test_selected.csv,data,data_selected_features,selected_feature_matrices,consumida_por_patron_directorio_fase6,34289,0.033,2026-06-16 10:18,86,20,concave_points_worst | perimeter_worst | radius_worst | concave_points_mean | perimeter_mean | area_worst | radius_mean | concavity_mean | area_mean | concavity_worst | compactness_mean | compactness_worst | radius_se | perimeter_se | area_se | texture_worst | texture_mean | smoothness_worst | concave_points_se | symmetry_worst,Matriz seleccionada por split con columnas de features; una fila por muestra.,"Selección de variables: rankings, conjuntos o roster.",Fase 5: matrices exportadas por selector/k en data/selected_features/,0,0,,True,
